PO Document,PO Item,Changed On,Short Text,Material No,Company,Location,Matl/Svcs group,PO Quantity,Order Price Un.,Unit Price,,Total LI Value
7500553405,00015,6/25/2003,"0-200 PRSSURE GAUGE, P/N 45-1279AS-04",7000003283,3111,Plant Loc G 012,142000,2,EA,$448.59,679.68,$897.18
7500553405,00016,6/25/2003,"COMPOUND PRESSURE GAUGE, P/N 4 5-2279-SS",7000003283,3111,Plant Loc G 012,142000,1,EA,"$1,978.25","1,521.73","$1,978.25"
7500553405,00017,6/25/2003,"STEAM PRESSURE REGLTR, P/N D50 30-100",7000003283,3111,Plant Loc G 012,142000,1,EA,"$4,101.68","3,281.34","$4,101.68"
7500553405,00018,6/25/2003,"STEAM PRESS RGLTR DIA REPLC KT, P/N 1708",7000003283,3111,Plant Loc G 012,142000,1,EA,$817.74,619.5,$817.74
7500553405,00019,6/25/2003,"AIR REGLTR FILTER ELEM, P/N KTAFM3000",7000003283,3111,Plant Loc G 012,142000,1,EA,$96.94,73.44,$96.94
7500553405,00020,6/25/2003,"AIR REGLTR FILTER ELEM, P/N KTAW3000-5B",7000003283,3111,Plant Loc G 012,142000,1,EA,$125.11,94.78,$125.11
7500555110,00011,4/13/2003,NOZZLE; PLASTIC QUARTER CIRCLE,7000001924,2100,Plant Loc J 003,141000,100,EA,$4.69,355,$468.60
7500555110,00012,4/13/2003,NOZZLE; PLASTIC HALF CIRCLE,7000001924,2100,Plant Loc J 003,141000,500,EA,$4.69,"1,775.00","$2,343.00"
7500555110,00013,4/13/2003,NOZZLE; PLASTIC FULL CIRCLE,7000001924,2100,Plant Loc J 003,141000,500,EA,$4.69,"1,775.00","$2,343.00"
7500555442,00011,5/4/2003,BOX; ELECTRICAL; JUNCTION; ALUMINUM; STE,7000008046,2100,Excavation Loc 009,044000,8,EA,"$3,464.50","21,320.00","$27,716.00"
7500555442,00012,5/12/2004,NMR- 601 Engineering Drawings,7000007213,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500555442,00013,5/12/2004,NMR- 602 Certified  Drawings,7000007214,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500555442,00014,5/12/2004,NMR- 603 Misc. Documents,7000007215,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500555817,00011,3/8/2004,MOTOR; SUBMERSIBLE/WATER FILLED; ELECTRI,7000004311,2100,Excavation Loc 011,006000,2,EA,"$77,114.36","136,485.59","$154,228.73"
7500557372,00011,12/14/2003,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,54,EA,$38.28,"1,565.82","$2,067.12"
7500557372,00012,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,30,EA,$68.31,"1,552.52","$2,049.30"
7500557372,00013,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,217,EA,$120.32,"19,779.67","$26,109.01"
7500557372,00014,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,292,EA,$188.96,"41,799.96","$55,175.74"
7500557372,00015,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,30,EA,$79.40,"1,804.52","$2,381.94"
7500557372,00016,12/14/2003,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,75,EA,$108.50,"6,164.75","$8,137.80"
7500557372,00017,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,60,EA,$84.68,"3,849.03","$5,080.68"
7500557372,00018,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,188,EA,$122.96,"17,512.30","$23,116.10"
7500557372,00019,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,60,EA,$161.24,"7,329.03","$9,674.28"
7500557372,00020,4/27/2003,FLANGE; BLIND; KHUFF; SS; H2S; CO2; AMIN,7000003683,2100,Excavation Loc 009,003000,98,EA,$108.24,"8,036.00","$10,607.52"
7500557372,00021,4/27/2003,FLANGE; BLIND; KHUFF; SS; H2S; CO2; AMIN,7000003683,2100,Excavation Loc 009,003000,30,EA,$108.24,"2,460.00","$3,247.20"
7500557372,00022,12/4/2003,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,266,EA,$86.75,"17,480.19","$23,075.61"
7500557372,00023,12/14/2003,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,44,EA,$236.54,"7,884.65","$10,407.94"
7500557372,00024,5/10/2004,NMR- 601 Engineering Drawings,7000007213,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500557372,00025,5/10/2004,NMR- 602 Certified  Drawings,7000007214,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500557372,00026,5/10/2004,NMR- 603 Misc. Documents,7000007215,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500557372,00027,12/4/2003,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,14,EA,"$1,017.34","10,790.00","$14,242.72"
7500557372,00028,12/14/2003,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,5,EA,$171.86,650.98,$859.32
7500557372,00029,1/24/2004,FLANGE; PIPE; BLIND; ANSI;  API; FLANGED,7000007241,2100,Excavation Loc 009,034000,5,EA,$967.76,"3,665.75","$4,838.79"
7500562443,00011,4/19/2003,RACK; SWITCHRACK;OUTDOOR;LOW VOLTAGE;,7000007259,2100,Excavation Loc 009,058000,98,EA,"$9,130.40","791,840.00","$894,779.20"
7500562443,00012,4/19/2003,RACK; SWITCHRACK;OUTDOOR;LOW VOLTAGE;,7000007259,2100,Excavation Loc 009,058000,2,EA,"$9,513.47","16,838.00","$19,026.94"
7500562443,00013,4/19/2003,NMR- 601 Engineering Drawings,7000007213,2100,Excavation Loc 009,,3,EA,$130.68,297,$392.04
7500562443,00014,4/19/2003,NMR- 602 Certified  Drawings,7000007214,2100,Excavation Loc 009,,3,EA,$84.48,192,$253.44
7500562443,00015,4/19/2003,NMR- 603 Misc. Documents,7000007215,2100,Excavation Loc 009,,3,EA,$84.48,192,$253.44
7500562443,00016,4/19/2003,MISCELLANEOUS COSTS,#VALUE!,2100,Excavation Loc 009,,1,EA,$120.12,91,$120.12
7500562639,00011,10/2/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,152,EA,$38.68,"4,454.08","$5,878.75"
7500562639,00012,10/2/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,268,EA,$73.27,"14,875.64","$19,637.22"
7500562639,00013,10/2/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,3,EA,$84.31,191.61,$252.93
7500562639,00014,10/2/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,684,EA,$99.50,"51,560.89","$68,059.09"
7500562639,00015,10/2/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,26,EA,$181.05,"3,566.26","$4,707.33"
7500562639,00016,10/2/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,43,EA,$214.20,"6,977.56","$9,210.45"
7500562639,00017,9/29/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,80,EA,$316.47,"19,179.63","$25,317.60"
7500562639,00018,9/29/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,95,EA,$515.47,"37,098.38","$48,969.95"
7500562639,00019,11/18/2003,FLANGE; PIPE; WN; CARBON STEEL,7000000116,2100,Construction Loc 003,034000,27,EA,$744.94,"15,237.32","$20,113.43"
7500565709,00011,1/2/2005,COATING: OCTG; INT; DR1,7000003811,2100,Excavation Loc 001,003000,"5,200.00",EA,$0.73,"2,860.00","$3,775.20"
7500565709,00012,8/9/2003,COATING; FBE-EPC; GAS & OIL;,7000003809,2100,Excavation Loc 001,003000,"60,000.00",ZFT,$0.86,"39,000.00","$51,480.00"
7500565709,00013,8/9/2003,COATING; FBE-EPC; GAS & OIL;,7000003809,2100,Excavation Loc 001,003000,"25,000.00",ZFT,$0.99,"18,750.00","$24,750.00"
7500565709,00014,10/2/2003,COATING; FBE-EPC; GAS & OIL;,7000003809,2100,Excavation Loc 001,003000,"70,000.00",ZFT,$1.25,"66,500.00","$87,780.00"
7500565709,00015,7/5/2003,COATING; FBE-EPC; GAS & OIL;,7000003809,2100,Excavation Loc 001,003000,"1,000.00",ZFT,$2.57,"1,950.00","$2,574.00"
7500565709,00016,10/2/2003,COATING: OCTG; INT; DR1,7000003811,2100,Excavation Loc 001,003000,"48,000.00",EA,$0.99,"36,000.00","$47,520.00"
7500565709,00017,12/10/2003,"SERVICE: COATING, OCTG",7000009009,2100,Excavation Loc 001,003000,"18,000.00",FT,$0.99,"13,500.00","$17,820.00"
7500565709,00018,6/24/2003,COATING: OCTG; INT; DR1,7000003811,2100,Excavation Loc 001,003000,20,EA,$33.00,500,$660.00
7500565709,00019,6/24/2003,COATING: OCTG; INT; DR1,7000003811,2100,Excavation Loc 001,003000,30,EA,$33.00,750,$990.00
7500567001,00011,4/22/2003,"MODULE, POWER SUPPLY",7000002937,2100,Plant Loc J 009,095000,1,EA,"$3,987.50","3,190.00","$3,987.50"
7500567187,00011,11/1/2003,VALVE; VENT PRESSURE VACUUM;,7000002868,2100,Construction Loc 003,032000,276,EA,$752.40,"157,320.00","$207,662.40"
7500567187,00012,1/21/2004,VALVE; VENT PRESSURE VACUUM;,7000002868,2100,Construction Loc 003,032000,112,EA,$752.40,"63,840.00","$84,268.80"
7500567187,00013,7/21/2003,NMR- 601 Engineering Drawings,7000007213,2100,Construction Loc 003,,1,EA,$1.32,1,$1.32
7500567187,00014,7/21/2003,NMR- 602 Certified  Drawings,7000007214,2100,Construction Loc 003,,1,EA,$1.32,1,$1.32
7500567187,00015,10/24/2005,NMR- 603 Misc. Documents,7000007215,2100,Construction Loc 003,,1,EA,$1.32,1,$1.32
7500567187,00016,1/21/2004,VALVE; VENT PRESSURE VACUUM;,7000002868,2100,Construction Loc 003,032000,44,EA,$752.40,"25,080.00","$33,105.60"
7500569218,00011,6/25/2003,VALVE; GATE; WEDGE OR DBL DISC; UP TO 12,7000000297,5100,Plant Loc G 010,022000,60,EA,$179.52,"8,160.00","$10,771.20"
7500569218,00012,6/25/2003,VALVE; GATE; WEDGE OR DBL DISC; UP TO 12,7000000297,5100,Plant Loc G 010,022000,75,EA,$233.64,"13,275.00","$17,523.00"
7500569218,00013,6/25/2003,VALVE; GATE; WEDGE OR DBL DISC; UP TO 12,7000000297,5100,Plant Loc G 010,022000,225,EA,"$2,587.00","447,750.00","$582,075.00"
7500569218,00014,6/25/2003,NMR- 601 Engineering Drawings,7000007213,5100,Plant Loc G 010,,1,EA,$1.32,1,$1.32
7500569218,00015,6/25/2003,NMR- 602 Certified  Drawings,7000007214,5100,Plant Loc G 010,,1,EA,$1.32,1,$1.32
7500569218,00016,6/25/2003,NMR- 603 Misc. Documents,7000007215,5100,Plant Loc G 010,,1,EA,$1.32,1,$1.32
7500572443,00011,10/2/2003,FLANGE; WELD NECK; CARBON; API 6A; 10M P,7000003695,2100,Excavation Loc 009,003000,98,EA,"$3,828.50","288,610.00","$375,193.00"
7500572443,00012,10/2/2003,FLANGE; WELD NECK; CARBON; API 6A; 10M P,7000003695,2100,Excavation Loc 009,003000,98,EA,"$3,828.50","288,610.00","$375,193.00"
7500572443,00013,1/21/2004,FLANGE; WELD NECK; CARBON; API 6A; 10M P,7000003695,2100,Excavation Loc 009,003000,49,EA,"$5,827.50","228,438.00","$285,547.50"
7500572443,00014,1/21/2004,FLANGE; WELD NECK; CARBON; API 6A; 10M P,7000003695,2100,Excavation Loc 009,003000,294,EA,"$6,166.80","1,510,866.00","$1,813,039.20"
7500572443,00015,1/21/2004,FLANGE; WELD NECK; CARBON; API 6A; 10M P,7000003695,2100,Excavation Loc 009,003000,76,EA,"$6,144.00","389,120.00","$466,944.00"
7500572443,00016,1/21/2004,FLANGE; WELD NECK; CARBON; API 6A; 10M P,7000003695,2100,Excavation Loc 009,003000,49,EA,"$3,511.30","132,349.00","$172,053.70"
7500572443,00017,5/12/2004,NMR- 601 Engineering Drawings,7000007213,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500572443,00018,5/12/2004,NMR- 602 Certified  Drawings,7000007214,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500572443,00019,5/12/2004,NMR- 603 Misc. Documents,7000007215,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500573180,00011,7/9/2003,FIXTURE; LIGHTING;  RESIDENTIAL;,7000000983,2100,Plant Loc J 009,050000,27,EA,"$1,365.00","28,350.00","$36,855.00"
7500573635,00011,5/22/2003,"Ball Valve - 1/2"" - Water Supply",7000000198,3111,Plant Loc G 012,034000,2,EA,$24.22,36.7,$48.44
7500573635,00012,5/22/2003,"Ball Valve - 1/4"" - Pressure Gauge",7000000198,3111,Plant Loc G 012,034000,2,EA,$25.75,39.02,$51.51
7500573635,00013,5/22/2003,"Ball Valve - 3/4"" - Drain",7000000198,3111,Plant Loc G 012,034000,2,EA,$74.36,112.66,$148.71
7500573635,00014,5/22/2003,"Ball Valve - 1"" - Drain",7000000198,3111,Plant Loc G 012,034000,2,EA,$40.52,61.4,$81.05
7500573635,00015,5/22/2003,PRESSURE GAUGE 0-160 PSIG,7000000198,3111,Plant Loc G 012,034000,2,EA,$27.46,41.6,$54.91
7500573635,00016,5/22/2003,PRESSURE GAUGE 0-100 PSIG,7000000198,3111,Plant Loc G 012,034000,2,EA,$68.67,104.04,$137.33
7500573635,00017,5/22/2003,"SOLENOID VALVE - 3/4""",7000000198,3111,Plant Loc G 012,034000,2,EA,"$1,038.79","1,573.92","$2,077.57"
7500573635,00018,5/22/2003,"REPAIR KIT, SOLENOID",7000000198,3111,Plant Loc G 012,034000,2,EA,$91.58,138.76,$183.16
7500573635,00019,5/22/2003,"SOLENOID VALVE 1"" NPT",7000000198,3111,Plant Loc G 012,034000,2,EA,$606.51,918.96,"$1,213.03"
7500573635,00020,5/22/2003,"REPAIR KIT, SOLENOID",7000000198,3111,Plant Loc G 012,034000,2,EA,$387.75,587.5,$775.50
7500573635,00021,5/22/2003,"SOLENOID VALVE, 1/2' WATER",7000000198,3111,Plant Loc G 012,034000,2,EA,$494.17,748.74,$988.34
7500573635,00022,5/22/2003,"REPAIR KIT, SOLENOID",7000000198,3111,Plant Loc G 012,034000,2,EA,$88.57,134.2,$177.14
7500573635,00023,5/22/2003,"CHECK VALVE, 1/2""",7000000198,3111,Plant Loc G 012,034000,2,EA,$47.22,71.54,$94.43
7500573635,00024,5/22/2003,"VALVE, DRAIN, SIGHT GLASS",7000000198,3111,Plant Loc G 012,034000,2,EA,$3.62,5.48,$7.23
7500573635,00025,5/22/2003,GUARD RODS,7000000198,3111,Plant Loc G 012,034000,2,EA,$38.60,58.48,$77.19
7500573635,00026,5/22/2003,GAUGE GLASS GASKETS,7000000198,3111,Plant Loc G 012,034000,2,EA,$38.60,58.48,$77.19
7500573635,00027,5/22/2003,"SIGHT GLASS 10""",7000000198,3111,Plant Loc G 012,034000,2,EA,$93.88,142.24,$187.76
7500573635,00028,5/22/2003,SAFETY VALVE 3/4',7000000198,3111,Plant Loc G 012,034000,2,EA,$213.60,323.64,$427.20
7500573635,00029,5/22/2003,"PRESSURE CONTROL, OPERATING",7000000198,3111,Plant Loc G 012,034000,2,EA,$271.66,411.6,$543.31
7500573635,00030,5/22/2003,"PRESSURE CONTROL, HI-LIMIT",7000000198,3111,Plant Loc G 012,034000,2,EA,$170.00,257.58,$340.01
7500573635,00031,5/22/2003,MOTOR ONLY,7000000198,3111,Plant Loc G 012,034000,2,EA,$504.94,765.06,"$1,009.88"
7500573635,00032,5/22/2003,PUMP ONLY,7000000198,3111,Plant Loc G 012,034000,2,EA,$471.33,714.14,$942.66
7500573635,00033,5/22/2003,WATER FLOW RESISTOR,7000000198,3111,Plant Loc G 012,034000,2,EA,$37.07,56.16,$74.13
7500573635,00034,5/22/2003,"STRAINER, 1/2""",7000000198,3111,Plant Loc G 012,034000,2,EA,$36.83,55.8,$73.66
7500573635,00035,5/22/2003,"HOSE ASSENBLY 18"" LONG",7000000198,3111,Plant Loc G 012,034000,2,EA,$58.44,88.54,$116.87
7500573635,00036,5/22/2003,"HOSE ADAPTER, 3/8"" SWIVEL",7000000198,3111,Plant Loc G 012,034000,2,EA,$5.77,8.74,$11.54
7500573635,00037,5/22/2003,"HOSE ADAPTER, 1/2' SWIVEL",7000000198,3111,Plant Loc G 012,034000,2,EA,$5.00,7.58,$10.01
7500573635,00038,5/22/2003,WATER LEVEL CONTROL BOARD,7000000198,3111,Plant Loc G 012,034000,2,EA,$705.39,"1,068.78","$1,410.79"
7500573635,00039,5/22/2003,REPLACEMENT RELAY,7000000198,3111,Plant Loc G 012,034000,2,EA,$159.17,241.16,$318.33
7500573635,00040,5/22/2003,WARRICK ANTI-FLOOD CONTROL BOARD,7000000198,3111,Plant Loc G 012,034000,2,EA,$266.57,403.9,$533.15
7500573635,00041,5/22/2003,WARRICKK WATER LVI/ANTI-FLD. CNTL. BRD.,7000000198,3111,Plant Loc G 012,034000,2,EA,$710.69,"1,076.80","$1,421.38"
7500573635,00042,5/22/2003,AUXILLARY LOW WATER CUT-OFF,7000000198,3111,Plant Loc G 012,034000,2,EA,$178.93,271.1,$357.85
7500573635,00043,5/22/2003,"SPARK PLUGS, ELECTRODE",7000000198,3111,Plant Loc G 012,034000,2,EA,$48.52,73.52,$97.05
7500573635,00044,5/22/2003,HEATER SPARK PLUGS,7000000198,3111,Plant Loc G 012,034000,2,EA,$48.52,73.52,$97.05
7500573635,00045,5/22/2003,ALWCO SPARK PLUG,7000000198,3111,Plant Loc G 012,034000,2,EA,$63.36,96,$126.72
7500573635,00046,5/22/2003,"ELECTRODE, SPARK PLUG",7000000198,3111,Plant Loc G 012,034000,2,EA,$121.56,184.18,$243.12
7500573635,00047,5/22/2003,"BOOT, ELECTRODE",7000000198,3111,Plant Loc G 012,034000,2,EA,$10.31,15.62,$20.62
7500573635,00048,5/22/2003,ON-OFF SWITCH WITH PILOT LIGHT,7000000198,3111,Plant Loc G 012,034000,2,EA,$11.07,16.78,$22.15
7500573635,00049,5/22/2003,FUSE CONTROL CIRCUIT 15 AMP,7000000198,3111,Plant Loc G 012,034000,2,EA,$15.00,22.72,$29.99
7500573635,00050,5/22/2003,"FUSE CONTROL CIRCUIT , 1 1/4 AMP",7000000198,3111,Plant Loc G 012,034000,2,EA,$4.69,7.1,$9.37
7500573635,00051,5/22/2003,FUSE TRANSFORMER 6/10 AMP,7000000198,3111,Plant Loc G 012,034000,2,EA,$356.23,539.74,$712.46
7500573635,00052,5/22/2003,"PUSH BUTTON, NC",7000000198,3111,Plant Loc G 012,034000,2,EA,$5.53,8.38,$11.06
7500573635,00053,5/22/2003,"PUSH BUTTON, NO",7000000198,3111,Plant Loc G 012,034000,2,EA,$10.84,16.42,$21.67
7500573635,00054,5/22/2003,"DOOR SWICH, INTERLOCK",7000000198,3111,Plant Loc G 012,034000,2,EA,$4.69,7.1,$9.37
7500573635,00055,5/22/2003,"PILOT LIGHT, AMBER",7000000198,3111,Plant Loc G 012,034000,2,EA,$30.21,45.78,$60.43
7500573635,00056,5/22/2003,"PILOT LIGHT, GREEN",7000000198,3111,Plant Loc G 012,034000,2,EA,$27.98,42.4,$55.97
7500573635,00057,5/22/2003,TRANSFORMER 220/480-120 VOLT,7000000198,3111,Plant Loc G 012,034000,2,EA,$35.44,53.7,$70.88
7500573635,00058,5/22/2003,ISOLATOR TUBE,7000000198,3111,Plant Loc G 012,034000,2,EA,$154.62,234.28,$309.25
7500573635,00059,5/22/2003,HEATER WIRE #6,7000000198,3111,Plant Loc G 012,034000,2,EA,$2.46,3.72,$4.91
7500573635,00060,5/22/2003,HEATER WIRE #8,7000000198,3111,Plant Loc G 012,034000,2,EA,$1.93,2.92,$3.85
7500573635,00061,5/22/2003,"TERMINAL, HEATER WIRE #6",7000000198,3111,Plant Loc G 012,034000,2,EA,$1.08,1.64,$2.16
7500573635,00062,5/22/2003,"TERMINAL, HEATER WIRE #8",7000000198,3111,Plant Loc G 012,034000,2,EA,$2.85,4.32,$5.70
7500573635,00063,5/22/2003,"TERMINAL, HEATER WIRE #10",7000000198,3111,Plant Loc G 012,034000,2,EA,$0.54,0.82,$1.08
7500573635,00064,5/22/2003,CONTACTOR 50 AMP,7000000198,3111,Plant Loc G 012,034000,2,EA,$58.44,88.54,$116.87
7500573635,00065,5/22/2003,POWER FUSE,7000000198,3111,Plant Loc G 012,034000,2,EA,$27.84,42.18,$55.68
7500573635,00066,5/22/2003,FUSE BLOCK,7000000198,3111,Plant Loc G 012,034000,2,EA,$49.43,74.9,$98.87
7500573635,00067,5/22/2003,POWER TERMINAL BLOCK,7000000198,3111,Plant Loc G 012,034000,2,EA,$107.57,162.98,$215.13
7500573635,00068,5/22/2003,HEATER GASKET,7000000198,3111,Plant Loc G 012,034000,2,EA,$38.60,58.48,$77.19
7500573635,00069,5/22/2003,HEATER BOLT,7000000198,3111,Plant Loc G 012,034000,2,EA,$2.53,3.84,$5.07
7500573635,00070,5/22/2003,HEATER FLANGE,7000000198,3111,Plant Loc G 012,034000,2,EA,$53.37,80.86,$106.74
7500573842,00011,6/26/2003,THERMOSTAT; HVAC; HEAT AND COOL;,7000001856,3111,Plant Loc G 012,178000,50,EA,$62.22,"2,357.00","$3,111.24"
7500576853,00011,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,640,EA,$123.42,"59,840.00","$78,988.80"
7500576853,00012,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,473,EA,$123.42,"44,225.50","$58,377.66"
7500576853,00013,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,796,EA,$38.94,"23,482.00","$30,996.24"
7500576853,00014,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,346,EA,$241.96,"63,421.80","$83,716.78"
7500576853,00015,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,"1,596.00",EA,$161.37,"195,111.00","$257,546.52"
7500576853,00016,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,320,EA,$96.36,"23,360.00","$30,835.20"
7500576853,00017,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,512,EA,$73.72,"28,595.20","$37,745.66"
7500576853,00018,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,575,EA,$108.04,"47,063.75","$62,124.15"
7500576853,00019,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,"1,580.00",EA,$47.85,"57,275.00","$75,603.00"
7500576853,00020,5/3/2003,FERRULE; TUBING,7000008013,2100,Excavation Loc 009,035000,963,EA,$229.22,"167,224.95","$220,736.93"
7500576853,00021,5/3/2003,NMR- 601 Engineering Drawings,7000007213,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500576853,00022,5/3/2003,NMR- 602 Certified  Drawings,7000007214,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500576853,00023,5/3/2003,NMR- 603 Misc. Documents,7000007215,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500576853,00024,8/31/2003,CUSTOM CHARGES,7000009202,2100,Excavation Loc 009,,1,EA,"$5,312.63","4,250.10","$5,312.63"
7500576853,00025,10/28/2003,CUSTOM CHARGES,7000009202,2100,Excavation Loc 009,,1,EA,"$29,213.16","25,852.35","$29,213.16"
7500577139,00011,5/4/2003,STUD; ALLOY STEEL AND STAINLESS STEEL; A,7000007255,2100,Excavation Loc 009,118000,196,EA,$39.60,"5,880.00","$7,761.60"
7500577139,00012,5/10/2004,NMR- 601 Engineering Drawings,7000007213,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500577139,00013,5/10/2004,NMR- 602 Certified  Drawings,7000007214,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500577139,00014,5/10/2004,NMR- 603 Misc. Documents,7000007215,2100,Excavation Loc 009,,3,EA,$0.00,0,$0.00
7500577139,00015,5/4/2003,STUD; ALLOY STEEL AND STAINLESS STEEL; A,7000007255,2100,Excavation Loc 009,118000,32,EA,$42.24,"1,024.00","$1,351.68"
7500577669,00011,1/21/2004,VALVE; BALL; SPLIT BODY; 2 THRU 24 IN,7000000251,2100,Excavation Loc 008,024000,4,EA,"$8,000.40","28,320.00","$32,001.60"
7500577669,00012,1/21/2004,VALVE; BALL; SPLIT BODY; 2 THRU 24 IN,7000000251,2100,Excavation Loc 008,024000,13,EA,"$15,255.00","175,500.00","$198,315.00"
7500577669,00013,1/21/2004,VALVE; BALL; SPLIT BODY; 2 THRU 24 IN,7000000251,2100,Excavation Loc 008,024000,1,EA,"$32,318.00","28,600.00","$32,318.00"
7500577812,00011,7/31/2005,PIPE; NON-METALLIC; EPOXY / POLYESTER /,7000000022,2100,Construction Loc 003,016000,"21,154.00",EA,$66.00,"1,057,700.00","$1,396,164.00"
7500577812,00012,7/31/2005,PIPE; NON-METALLIC; EPOXY / POLYESTER /,7000000022,2100,Construction Loc 003,016000,"8,000.00",EA,$109.56,"664,000.00","$876,480.00"
7500577812,00013,10/6/2003,PIPE; NON-METALLIC; EPOXY / POLYESTER /,7000000022,2100,Construction Loc 003,016000,186,EA,$178.20,"25,110.00","$33,145.20"
7500577812,00014,4/26/2006,PIPE; NON-METALLIC; EPOXY / POLYESTER /,7000000022,2100,Construction Loc 003,016000,25,EA,$318.12,"6,025.00","$7,953.00"
7500577812,00015,1/21/2004,PIPE; NON-METALLIC; EPOXY / POLYESTER /,7000000022,2100,Construction Loc 003,016000,12,EA,$448.80,"4,080.00","$5,385.60"
7500577812,00016,1/21/2004,PIPE; NON-METALLIC; EPOXY / POLYESTER /,7000000022,2100,Construction Loc 003,016000,12,EA,$87.12,792,"$1,045.44"
7500578193,00011,5/3/2003,KIT,7000000191,2100,Plant Loc J 009,034000,2,EA,"$8,073.85","14,290.00","$16,147.70"
7500579758,00011,8/15/2005,VALVE; CHECK;SWING;METAL SEAT;2 TO 24 IN,7000000262,2100,Construction Loc 003,033000,3,EA,"$15,677.72","41,622.27","$47,033.17"
7500580789,00011,4/11/2005,VALVE; BALL; SPLIT BODY; 2 THRU 24 IN,7000000251,5100,Plant Loc G 010,024000,14,EA,"$34,465.00","427,000.00","$482,510.00"
7500580789,00012,5/5/2003,VALVE; BALL; SPLIT BODY; 2 THRU 24 IN,7000000251,5100,Plant Loc G 010,024000,8,EA,"$40,115.00","284,000.00","$320,920.00"
7500580789,00013,4/11/2005,NMR- 601 Engineering Drawings,7000007213,5100,Plant Loc G 010,,3,EA,$132.00,300,$396.00
7500580789,00014,4/11/2005,NMR- 602 Certified  Drawings,7000007214,5100,Plant Loc G 010,,3,EA,$132.00,300,$396.00
7500580789,00015,4/11/2005,NMR- 603 Misc. Documents,7000007215,5100,Plant Loc G 010,,3,EA,$132.00,300,$396.00
7500580789,00016,9/6/2004,MISCELLANEOUS COSTS,#VALUE!,5100,Plant Loc G 010,MISC,1,EA,"$51,957.40","45,980.00","$51,957.40"
